# ----------------------------------------
# Páginas e telas: Título da página e nome da tela
# Conta: Viva Fidelidade
# Propriedade: Viva Fidelidade 1.5
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
Título da página e nome da tela,Página de destino + string de consulta,Visualizações,Usuários ativos,Visualizações por usuário ativo,Tempo médio de engajamento por usuário ativo,Contagem de eventos,Eventos principais,Receita total
(not set),/selectTrip?originCode=38671&origin=SHOPPING%20INDEPENDENCIA%20-%20MG%20(term%20adicional%20de%20JUIZ%20DE%20FORA)&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-09-14,4,1,4,7,10,0,0
(not set),/selectTrip?originCode=38980&origin=MAURITI%20-%20CE&destinationCode=39156&destination=BREJO%20SANTO%20-%20CE&departureDate=2025-10-24,4,2,2,19.5,16,0,0
(not set),/selectTrip?originCode=39024&origin=QUIXERAMOBIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-12-30,4,2,2,0.5,9,0,0
(not set),/selectTrip?originCode=39024&origin=QUIXERAMOBIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-26,4,1,4,78,11,2,0
(not set),/selectTrip?originCode=39024&origin=QUIXERAMOBIM+-+CE&destinationCode=48576&destination=JUAZEIRO+DO+NORTE+-+CE&departureDate=2025-10-20,4,1,4,25,15,0,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=39245&destination=IGUATU%20-%20CE&departureDate=2025-08-22,4,1,4,0,7,0,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-03-13,4,2,2,6,9,0,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-07-11,4,1,4,40,10,4,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=48772&destination=HORIZONTE%20-%20CE&departureDate=2026-05-01,4,1,4,0,6,0,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=48773&destination=PACAJUS%20-%20CE&departureDate=2026-04-02,4,1,4,52,8,0,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-18,4,2,2,0,8,0,0
(not set),/selectTrip?originCode=39046&origin=QUIXADA%20-%20CE&destinationCode=52908&destination=ARACATI%20(CANOA%20QUEBRADA)%20-%20CE&departureDate=2025-10-23,4,2,2,1,9,0,0
(not set),/selectTrip?originCode=39067&origin=TIANGUA%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-07-10,4,1,4,116,8,0,0
(not set),/selectTrip?originCode=39067&origin=TIANGUA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-02-19,4,1,4,3,7,0,0
(not set),/selectTrip?originCode=39067&origin=TIANGUA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-05-07,4,1,4,0,5,0,0
(not set),/selectTrip?originCode=39078&origin=VICOSA%20DO%20CEARA%20-%20CE&destinationCode=42951&destination=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&departureDate=2025-12-12,4,1,4,414,9,3,0
(not set),/selectTrip?originCode=39211&origin=AURORA%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2026-01-19,4,1,4,239,9,2,0
(not set),/selectTrip?originCode=39222&origin=VARZEA%20ALEGRE%20-%20CE&destinationCode=39256&destination=LAVRAS%20DA%20MANGABEIRA%20-%20CE&departureDate=2025-12-13,4,1,4,2,10,0,0
(not set),/selectTrip?originCode=39222&origin=VARZEA%20ALEGRE%20-%20CE&destinationCode=43626&destination=ACOPIARA%20-%20CE&departureDate=2026-03-08,4,1,4,19,7,0,0
(not set),/selectTrip?originCode=39222&origin=VARZEA%20ALEGRE%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-11-08,4,1,4,159,10,3,0
(not set),/selectTrip?originCode=39222&origin=VARZEA%20ALEGRE%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-12-23,4,1,4,15,6,0,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2025-09-04,4,1,4,9,6,0,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2025-10-22,4,1,4,113,9,2,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-04-02,4,1,4,86,9,1,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2025-09-15,4,1,4,0,5,0,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2026-05-23,4,1,4,17,9,1,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-02-05,4,2,2,0,8,0,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-27,4,3,1.3333333333333333,0,9,0,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-17,4,3,1.3333333333333333,1.6666666666666667,9,2,0
(not set),/selectTrip?originCode=39245&origin=IGUATU+-+CE&destinationCode=50604&destination=FORTALEZA+-+CE&departureDate=2026-05-24,4,1,4,1244,10,0,0
(not set),/selectTrip?originCode=39256&origin=LAVRAS%20DA%20MANGABEIRA%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-09-06,4,1,4,93,9,2,0
(not set),/selectTrip?originCode=39267&origin=ICO%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-08,4,1,4,12,8,0,0
(not set),/selectTrip?originCode=39311&origin=MOMBACA%20-%20CE&destinationCode=39024&destination=QUIXERAMOBIM%20-%20CE&departureDate=2026-05-07,4,1,4,199,11,4,0
(not set),/selectTrip?originCode=39378&origin=MILHA%20-%20CE&destinationCode=39046&destination=QUIXADA%20-%20CE&departureDate=2026-04-07,4,1,4,5,7,0,0
(not set),/selectTrip?originCode=39543&origin=JAGUARIBE%20-%20CE&destinationCode=39267&destination=ICO%20-%20CE&departureDate=2025-09-15,4,1,4,206,10,2,0
(not set),/selectTrip?originCode=40381&origin=TERESINA%20(LAD.%20DO%20URUGUAI)%20-%20PI&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2025-09-27,4,1,4,213,11,2,0
(not set),/selectTrip?originCode=40381&origin=TERESINA%20(LAD.%20DO%20URUGUAI)%20-%20PI&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2026-05-03,4,1,4,43,8,1,0
(not set),/selectTrip?originCode=40589&origin=BARRA%20GRANDE%20-%20PI&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2026-03-22,4,1,4,319,10,3,0
(not set),/selectTrip?originCode=40589&origin=BARRA%20GRANDE%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-08-24,4,1,4,203,9,3,0
(not set),/selectTrip?originCode=40589&origin=BARRA%20GRANDE%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-16,4,1,4,79,10,4,0
(not set),/selectTrip?originCode=42355&origin=SAO%20BENTINHO%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-04-30,4,1,4,122,7,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2025-12-30,4,1,4,0,10,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-10-27,4,1,4,83,10,3,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48704&destination=ITAPIPOCA%20-%20CE&departureDate=2025-07-14,4,1,4,40,11,2,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2025-10-03,4,1,4,416,9,1,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-06-23,4,1,4,7,10,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2026-02-12,4,2,2,22,13,2,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-11-28,4,2,2,0,10,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-04-17,4,1,4,103,7,1,0
(not set),/selectTrip?originCode=43470&origin=SOUSA%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-11-05,4,1,4,96,11,0,0
(not set),/selectTrip?originCode=43470&origin=SOUSA%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-01-30,4,1,4,51,13,2,0
(not set),/selectTrip?originCode=43581&origin=POMBAL%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-11-19,4,1,4,47,8,2,0
(not set),/selectTrip?originCode=43581&origin=POMBAL%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-28,4,1,4,211,9,2,0
(not set),/selectTrip?originCode=43626&origin=ACOPIARA%20-%20CE&destinationCode=39245&destination=IGUATU%20-%20CE&departureDate=2025-09-13,4,1,4,119,16,1,0
(not set),/selectTrip?originCode=43626&origin=ACOPIARA%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2025-12-23,4,1,4,0,8,0,0
(not set),/selectTrip?originCode=43626&origin=ACOPIARA%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2026-04-24,4,1,4,13,8,1,0
(not set),/selectTrip?originCode=43626&origin=ACOPIARA%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2026-02-16,4,1,4,40,10,2,0
(not set),/selectTrip?originCode=43626&origin=ACOPIARA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-30,4,1,4,0,8,0,0
(not set),/selectTrip?originCode=43971&origin=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&destinationCode=39046&destination=QUIXADA%20-%20CE&departureDate=2026-03-22,4,1,4,1,5,0,0
(not set),/selectTrip?originCode=43971&origin=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-05-13,4,1,4,20,9,1,0
(not set),/selectTrip?originCode=45524&origin=BARRA%20MANSA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2025-09-14,4,1,4,99,10,3,0
(not set),/selectTrip?originCode=45524&origin=BARRA%20MANSA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2025-10-05,4,1,4,64,11,2,0
(not set),/selectTrip?originCode=45524&origin=BARRA%20MANSA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2026-04-17,4,1,4,23,7,0,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2025-06-18,4,1,4,59,8,1,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2025-10-22,4,1,4,0,11,0,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2026-01-29,4,1,4,145,10,2,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2026-03-31,4,1,4,19,7,1,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2026-04-01,4,1,4,36,10,1,0
(not set),/selectTrip?originCode=45546&origin=LAVRAS%20-%20MG&destinationCode=49479&destination=SAO%20PAULO%20-%20SP&departureDate=2026-02-12,4,1,4,44,8,0,0
(not set),/selectTrip?originCode=45682&origin=BARRA%20DO%20PIRAI%20-%20RJ&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-03-17,4,1,4,177,10,2,0
(not set),/selectTrip?originCode=45682&origin=BARRA%20DO%20PIRAI%20-%20RJ&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-05-06,4,1,4,6,9,0,0
(not set),/selectTrip?originCode=45685&origin=VASSOURAS%20-%20RJ&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-05-12,4,1,4,42,6,0,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=45534&destination=VOLTA%20REDONDA%20-%20RJ&departureDate=2026-03-16,4,1,4,98,8,0,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=45775&destination=JUIZ%20DE%20FORA%20-%20MG&departureDate=2026-04-21,4,1,4,148,12,1,0
(not set),/selectTrip?originCode=45700&origin=MIGUEL%20PEREIRA%20-%20RJ&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-10-16,4,1,4,211,9,2,0
(not set),/selectTrip?originCode=45767&origin=BARBACENA%20-%20MG&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-01-30,4,1,4,164,8,2,0
(not set),/selectTrip?originCode=45775&origin=JUIZ%20DE%20FORA%20-%20MG&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-10-29,4,1,4,265,13,0,0
(not set),/selectTrip?originCode=45775&origin=JUIZ%20DE%20FORA%20-%20MG&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-04-26,4,1,4,194,12,3,0
(not set),/selectTrip?originCode=46142&origin=CAXIAS%20-%20MA&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-07-28,4,1,4,35,12,2,0
(not set),/selectTrip?originCode=46166&origin=TIMON%20-%20MA&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-01-16,4,1,4,53,9,2,0
(not set),/selectTrip?originCode=46197&origin=PINDARE-MIRIM%20-%20MA&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-05-10,4,1,4,235,11,2,0
(not set),/selectTrip?originCode=46245&origin=BACABEIRA%20-%20MA&destinationCode=46166&destination=TIMON%20-%20MA&departureDate=2025-09-20,4,1,4,92,12,2,0
(not set),/selectTrip?originCode=46405&origin=PICOS%20-%20PI&destinationCode=48093&destination=PERITORO%20-%20MA&departureDate=2026-02-05,4,1,4,45,11,1,0
(not set),/selectTrip?originCode=46405&origin=PICOS%20-%20PI&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-01-19,4,1,4,3,7,0,0
(not set),/selectTrip?originCode=46448&origin=SABOEIRO%20-%20CE&destinationCode=39245&destination=IGUATU%20-%20CE&departureDate=2025-07-20,4,1,4,7,9,0,0
(not set),/selectTrip?originCode=46539&origin=SAO%20JOAO%20DEL%20REI%20-%20MG&destinationCode=49479&destination=SAO%20PAULO%20-%20SP&departureDate=2025-08-31,4,1,4,6,7,0,0
(not set),/selectTrip?originCode=47079&origin=TAUBATE%20-%20SP&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-03-05,4,1,4,196,12,2,0
(not set),/selectTrip?originCode=47079&origin=TAUBATE%20-%20SP&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-04-05,4,1,4,0,8,0,0
(not set),/selectTrip?originCode=47085&origin=APARECIDA%20-%20SP&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-03-06,4,1,4,7,10,0,0
(not set),/selectTrip?originCode=47247&origin=MACAUBAS%20-%20BA&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2025-11-19,4,1,4,11,11,1,0
(not set),/selectTrip?originCode=47278&origin=CAMPINAS%20-%20SP&destinationCode=&destination=Barbacena%20&departureDate=2025-07-05,4,1,4,43,11,1,0
(not set),/selectTrip?originCode=47278&origin=CAMPINAS%20-%20SP&destinationCode=43669&destination=JUNDIAI%20-%20SP&departureDate=2025-12-21,4,1,4,43,10,3,0
(not set),/selectTrip?originCode=47278&origin=CAMPINAS%20-%20SP&destinationCode=49432&destination=CURITIBA%20-%20PR&departureDate=2026-02-09,4,1,4,100,11,3,0
(not set),/selectTrip?originCode=47688&origin=ALTO%20PARAISO%20DE%20GOIAS%20-%20GO&destinationCode=49181&destination=BRASILIA%20-%20DF&departureDate=2025-07-17,4,1,4,19,8,0,0
(not set),/selectTrip?originCode=47825&origin=BARREIRAS%20-%20BA&destinationCode=48398&destination=ITABERABA%20-%20BA&departureDate=2025-10-23,4,1,4,54,9,1,0
(not set),/selectTrip?originCode=47825&origin=BARREIRAS%20-%20BA&destinationCode=48451&destination=FEIRA%20DE%20SANTANA%20-%20BA&departureDate=2026-01-13,4,2,2,1,8,0,0
(not set),/selectTrip?originCode=47825&origin=BARREIRAS%20-%20BA&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2025-12-04,4,1,4,39,6,0,0
(not set),/selectTrip?originCode=47836&origin=CORRENTE%20-%20PI&destinationCode=47819&destination=FORMOSA%20DO%20RIO%20PRETO%20-%20BA&departureDate=2025-10-08,4,1,4,126,11,3,0
(not set),/selectTrip?originCode=48093&origin=PERITORO%20-%20MA&destinationCode=46166&destination=TIMON%20-%20MA&departureDate=2026-01-05,4,1,4,66,10,2,0
(not set),/selectTrip?originCode=48132&origin=OEIRAS%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-08,4,1,4,0,8,0,0
(not set),/selectTrip?originCode=48151&origin=SANTA%20QUITERIA%20DO%20MARANHAO%20-%20MA&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-03-23,4,1,4,12,7,0,0
(not set),/selectTrip?originCode=48342&origin=SEABRA%20-%20BA&destinationCode=48434&destination=PETROLINA%20-%20PE&departureDate=2026-06-02,4,1,4,32,11,3,0
(not set),/selectTrip?originCode=48342&origin=SEABRA%20-%20BA&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2026-05-23,4,1,4,20,7,0,0
(not set),/selectTrip?originCode=48404&origin=LUIS%20EDUARDO%20MAGALHAES%20-%20BA&destinationCode=48451&destination=FEIRA%20DE%20SANTANA%20-%20BA&departureDate=2026-03-01,4,1,4,80,8,1,0
(not set),/selectTrip?originCode=48449&origin=UBERABA%20-%20MG&destinationCode=49181&destination=BRASILIA%20-%20DF&departureDate=2025-08-20,4,1,4,190,9,3,0
(not set),/selectTrip?originCode=48449&origin=UBERABA%20-%20MG&destinationCode=49738&destination=GOIANIA%20-%20GO&departureDate=2026-02-25,4,1,4,36,9,0,0
(not set),/selectTrip?originCode=48451&origin=FEIRA%20DE%20SANTANA%20-%20BA&destinationCode=47247&destination=MACAUBAS%20-%20BA&departureDate=2026-01-01,4,1,4,10,9,1,0
(not set),/selectTrip?originCode=48555&origin=ARCOVERDE%20-%20PE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2025-09-04,4,1,4,278,9,3,0
(not set),/selectTrip?originCode=48569&origin=CRATO%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-07-19,4,1,4,137,10,2,0
(not set),/selectTrip?originCode=48569&origin=CRATO%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-11-12,4,1,4,16,6,0,0
(not set),/selectTrip?originCode=48575&origin=BARBALHA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-11-14,4,1,4,34,8,0,0
(not set),/selectTrip?originCode=48575&origin=BARBALHA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-29,4,1,4,9,6,0,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=39024&destination=QUIXERAMOBIM%20-%20CE&departureDate=2025-07-14,4,1,4,252,10,2,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=39024&destination=QUIXERAMOBIM%20-%20CE&departureDate=2026-05-24,4,1,4,53,9,1,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=39156&destination=BREJO%20SANTO%20-%20CE&departureDate=2026-05-01,4,2,2,174,10,2,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=39222&destination=VARZEA%20ALEGRE%20-%20CE&departureDate=2026-01-13,4,1,4,98,9,1,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-02-03,4,1,4,439,9,2,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-02-11,4,1,4,386,11,3,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-05-12,4,1,4,123,9,2,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=48570&destination=FARIAS%20BRITO%20-%20CE&departureDate=2025-08-03,4,1,4,80,12,2,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2026-04-26,4,1,4,113,10,1,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-03-13,4,1,4,74,9,1,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-04,4,1,4,30,9,0,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-31,4,1,4,12,10,0,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-02-01,4,3,1.3333333333333333,0,8,0,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-29,4,2,2,6,7,0,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-30,4,1,4,75,10,0,0
(not set),/selectTrip?originCode=48580&origin=MILAGRES%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-07-14,4,1,4,218,9,2,0
(not set),/selectTrip?originCode=48633&origin=RUSSAS%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-26,4,1,4,256,14,3,0
(not set),/selectTrip?originCode=48641&origin=PIRACURUCA%20-%20PI&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2026-02-17,4,1,4,108,9,3,0
